,DATE,TIME,GAZR,GMKN,LKOH,SBRF,VTBR,RTS
3249,20211012,130000,37219.0,22753.0,71067.0,38769.0,5654.0,185580.0
3250,20211012,140000,37164.0,22886.0,71095.0,38638.0,5656.0,185810.0
3251,20211012,150000,37072.0,22880.0,71315.0,38376.0,5653.0,185390.0
3252,20211012,160000,37132.0,22801.0,71439.0,38567.0,5666.0,185470.0
3253,20211012,170000,36845.0,22868.0,71502.0,38215.0,5637.0,185000.0
3254,20211012,180000,36983.0,22819.0,71582.0,38171.0,5633.0,185110.0
3255,20211012,190000,37062.0,22850.0,71613.0,38203.0,5635.0,185160.0
3256,20211012,200000,36994.0,22832.0,71510.0,38235.0,5624.0,185180.0
3257,20211012,210000,37043.0,22759.0,71551.0,38259.0,5641.0,185360.0
3258,20211012,220000,37027.0,22768.0,71541.0,38252.0,5632.0,185410.0
3259,20211012,230000,36965.0,22692.0,71535.0,38215.0,5635.0,185100.0
3260,20211013,0,36976.0,22639.0,71526.0,38180.0,5620.0,184730.0
3261,20211013,80000,37005.0,22840.0,71659.0,38414.0,5640.0,185370.0
3262,20211013,90000,37157.0,22808.0,71691.0,38375.0,5653.0,185280.0
3263,20211013,100000,37117.0,22796.0,71809.0,38285.0,5646.0,185260.0
3264,20211013,110000,36641.0,22626.0,71600.0,37865.0,5562.0,184600.0
3265,20211013,120000,36662.0,22851.0,71336.0,37813.0,5580.0,184990.0
3266,20211013,130000,36462.0,22772.0,71139.0,37862.0,5575.0,184720.0
3267,20211013,140000,36367.0,22720.0,70439.0,37870.0,5571.0,184180.0
3268,20211013,150000,36148.0,22776.0,70017.0,37907.0,5557.0,183450.0
3269,20211013,160000,36106.0,22724.0,71957.0,37973.0,5539.0,183120.0
3270,20211013,170000,36124.0,22810.0,72283.0,38085.0,5530.0,183480.0
3271,20211013,180000,36219.0,22860.0,72786.0,38364.0,5550.0,184270.0
3272,20211013,190000,36404.0,22849.0,73211.0,38404.0,5541.0,184810.0
3273,20211013,200000,36512.0,22841.0,73126.0,38353.0,5545.0,184700.0
3274,20211013,210000,36599.0,22860.0,73238.0,38376.0,5571.0,185100.0
3275,20211013,220000,36720.0,22850.0,73239.0,38320.0,5567.0,185140.0
3276,20211013,230000,36941.0,22863.0,73302.0,38325.0,5583.0,185350.0
3277,20211014,0,36833.0,22879.0,73349.0,38333.0,5591.0,185500.0
3278,20211014,80000,37220.0,23037.0,73749.0,38611.0,5620.0,186320.0
3279,20211014,90000,37143.0,23018.0,73650.0,38700.0,5644.0,186470.0
3280,20211014,100000,37256.0,23025.0,73787.0,38708.0,5636.0,186860.0
3281,20211014,110000,37303.0,22960.0,73640.0,38281.0,5604.0,187070.0
3282,20211014,120000,37330.0,22915.0,73469.0,38159.0,5552.0,187130.0
3283,20211014,130000,37320.0,22985.0,73719.0,38231.0,5607.0,187890.0
3284,20211014,140000,37264.0,23014.0,73891.0,38266.0,5618.0,187790.0
3285,20211014,150000,37325.0,22885.0,73976.0,38188.0,5639.0,187740.0
3286,20211014,160000,37495.0,22918.0,73928.0,38167.0,5654.0,188000.0
3287,20211014,170000,37219.0,22911.0,73517.0,37872.0,5619.0,187790.0
3288,20211014,180000,37345.0,22977.0,73568.0,38080.0,5618.0,187800.0
3289,20211014,190000,37062.0,22967.0,72750.0,37969.0,5572.0,186810.0
3290,20211014,200000,37208.0,22985.0,72860.0,38058.0,5600.0,187360.0
3291,20211014,210000,37166.0,23014.0,72920.0,38078.0,5609.0,187420.0
3292,20211014,220000,37151.0,23030.0,72832.0,38008.0,5608.0,187020.0
3293,20211014,230000,37147.0,23002.0,72768.0,37920.0,5610.0,186910.0
3294,20211015,0,37234.0,23043.0,73033.0,38005.0,5613.0,187340.0
3295,20211015,80000,37455.0,23160.0,73509.0,38145.0,5633.0,188240.0
3296,20211015,90000,37436.0,23068.0,73354.0,38185.0,5649.0,188310.0
3297,20211015,100000,37361.0,23130.0,73342.0,38168.0,5627.0,188330.0
3298,20211015,110000,37221.0,23144.0,73186.0,37811.0,5622.0,187830.0
3299,20211015,120000,37395.0,23132.0,73150.0,37635.0,5604.0,187630.0
3300,20211015,130000,37326.0,22905.0,73175.0,37576.0,5593.0,187440.0
3301,20211015,140000,37334.0,22909.0,72840.0,37664.0,5611.0,187380.0
3302,20211015,150000,37366.0,23043.0,73097.0,37738.0,5614.0,187930.0
3303,20211015,160000,37317.0,22995.0,73177.0,37616.0,5615.0,187210.0
3304,20211015,170000,37284.0,23074.0,73580.0,37598.0,5625.0,187810.0
3305,20211015,180000,37252.0,23136.0,73878.0,37593.0,5600.0,188560.0
3306,20211015,190000,37280.0,23139.0,73961.0,37545.0,5612.0,188550.0
3307,20211015,200000,37310.0,23173.0,73853.0,37551.0,5616.0,188420.0
3308,20211015,210000,37300.0,23164.0,73947.0,37605.0,5622.0,188460.0
3309,20211015,220000,37305.0,23179.0,73870.0,37588.0,5621.0,188480.0
3310,20211015,230000,37281.0,23162.0,73821.0,37620.0,5625.0,188340.0
3311,20211016,0,37301.0,23195.0,74023.0,37610.0,5628.0,188590.0
3312,20211018,80000,37211.0,23183.0,74455.0,37352.0,5635.0,188400.0
3313,20211018,90000,37212.0,23250.0,74495.0,37317.0,5640.0,188280.0
3314,20211018,100000,36981.0,23260.0,74191.0,37295.0,5625.0,187590.0
3315,20211018,110000,36719.0,23166.0,73957.0,37000.0,5604.0,186960.0
3316,20211018,120000,36797.0,23134.0,73976.0,36911.0,5610.0,186910.0
3317,20211018,130000,36784.0,23174.0,73948.0,36850.0,5620.0,186960.0
3318,20211018,140000,36928.0,23205.0,74212.0,36895.0,5614.0,187310.0
3319,20211018,150000,36863.0,23226.0,74063.0,36840.0,5591.0,186710.0
3320,20211018,160000,36886.0,23210.0,74002.0,36805.0,5591.0,186280.0
3321,20211018,170000,36877.0,23139.0,74091.0,36956.0,5605.0,187120.0
3322,20211018,180000,36907.0,23155.0,74173.0,36915.0,5619.0,186970.0
3323,20211018,190000,36981.0,23200.0,74210.0,36900.0,5621.0,187060.0
3324,20211018,200000,37094.0,23203.0,74302.0,36986.0,5639.0,187560.0
3325,20211018,210000,37031.0,23187.0,74174.0,36998.0,5642.0,187450.0
3326,20211018,220000,37041.0,23210.0,74303.0,37026.0,5651.0,187500.0
3327,20211018,230000,36987.0,23215.0,74139.0,36925.0,5647.0,187050.0
3328,20211019,0,36894.0,23199.0,74017.0,36900.0,5646.0,186990.0
3329,20211019,80000,36870.0,23246.0,74283.0,36900.0,5664.0,188190.0
3330,20211019,90000,37008.0,23266.0,74288.0,37050.0,5712.0,188310.0
3331,20211019,100000,37037.0,23253.0,74255.0,37019.0,5694.0,188470.0
3332,20211019,110000,36869.0,23538.0,73700.0,36567.0,5672.0,187650.0
3333,20211019,120000,36808.0,23588.0,73780.0,36713.0,5666.0,187930.0
3334,20211019,130000,37127.0,23762.0,73963.0,37019.0,5701.0,188990.0
3335,20211019,140000,37163.0,23677.0,74271.0,37037.0,5687.0,189300.0
3336,20211019,150000,37143.0,23748.0,74003.0,37119.0,5760.0,189190.0
3337,20211019,160000,37226.0,23770.0,73818.0,37422.0,5752.0,189190.0
3338,20211019,170000,37177.0,23703.0,73926.0,37381.0,5745.0,189090.0
3339,20211019,180000,37200.0,23733.0,73916.0,37582.0,5769.0,189420.0
3340,20211019,190000,37179.0,23676.0,74150.0,37599.0,5761.0,189350.0
3341,20211019,200000,37223.0,23682.0,74357.0,37606.0,5782.0,189660.0
3342,20211019,210000,37229.0,23735.0,74279.0,37680.0,5787.0,189820.0
3343,20211019,220000,37206.0,23693.0,74315.0,37630.0,5782.0,189830.0
3344,20211019,230000,37257.0,23740.0,74372.0,37668.0,5807.0,189880.0
3345,20211020,0,37377.0,23772.0,74545.0,37726.0,5807.0,190180.0
3346,20211020,80000,37281.0,23789.0,74341.0,37668.0,5829.0,189910.0
3347,20211020,90000,37379.0,23777.0,74379.0,37644.0,5823.0,190020.0
3348,20211020,100000,37280.0,23744.0,74204.0,37540.0,5811.0,189380.0
3349,20211020,110000,37105.0,23518.0,74159.0,37223.0,5758.0,188760.0
3350,20211020,120000,37155.0,23544.0,74566.0,37290.0,5769.0,189000.0
3351,20211020,130000,37180.0,23513.0,74506.0,37256.0,5773.0,189080.0
3352,20211020,140000,37133.0,23452.0,74537.0,37136.0,5754.0,188860.0
3353,20211020,150000,37158.0,23410.0,74437.0,37233.0,5746.0,188810.0
3354,20211020,160000,37077.0,23351.0,74186.0,37155.0,5728.0,188450.0
3355,20211020,170000,37221.0,23381.0,74363.0,37219.0,5742.0,188660.0
3356,20211020,180000,37308.0,23556.0,74837.0,37381.0,5773.0,189740.0
3357,20211020,190000,37424.0,23625.0,75027.0,37475.0,5739.0,190030.0
3358,20211020,200000,37398.0,23618.0,75017.0,37490.0,5746.0,190250.0
3359,20211020,210000,37426.0,23619.0,75040.0,37486.0,5732.0,190210.0
3360,20211020,220000,37535.0,23647.0,75250.0,37561.0,5748.0,190370.0
3361,20211020,230000,37483.0,23630.0,75145.0,37488.0,5748.0,190250.0
3362,20211021,0,37487.0,23617.0,75187.0,37426.0,5735.0,190000.0
3363,20211021,80000,37515.0,23677.0,75191.0,37291.0,5678.0,189670.0
3364,20211021,90000,37461.0,23698.0,75082.0,37218.0,5690.0,189390.0
3365,20211021,100000,37359.0,23555.0,74955.0,37185.0,5685.0,189100.0
3366,20211021,110000,37428.0,23431.0,74908.0,37421.0,5714.0,189400.0
3367,20211021,120000,37408.0,23484.0,74930.0,37348.0,5700.0,189230.0
3368,20211021,130000,37275.0,23412.0,74545.0,37249.0,5667.0,188420.0
3369,20211021,140000,37264.0,23367.0,74102.0,37255.0,5652.0,187890.0
3370,20211021,150000,37180.0,23398.0,73937.0,37319.0,5616.0,187660.0
3371,20211021,160000,37219.0,23504.0,74059.0,37242.0,5628.0,187970.0
3372,20211021,170000,37062.0,23500.0,73641.0,37006.0,5609.0,187250.0
3373,20211021,180000,36570.0,23394.0,72912.0,36820.0,5565.0,186230.0
3374,20211021,190000,36637.0,23316.0,73059.0,36773.0,5548.0,185920.0
3375,20211021,200000,36730.0,23264.0,73092.0,36844.0,5565.0,186160.0
3376,20211021,210000,36789.0,23251.0,73016.0,36852.0,5575.0,185980.0
3377,20211021,220000,36854.0,23288.0,73209.0,36897.0,5574.0,186380.0
3378,20211021,230000,36900.0,23283.0,73112.0,36885.0,5588.0,186490.0
3379,20211022,0,36799.0,23260.0,73089.0,36849.0,5586.0,186500.0
3380,20211022,80000,36654.0,23370.0,72885.0,36845.0,5588.0,186450.0
3381,20211022,90000,36615.0,23277.0,72850.0,36798.0,5587.0,186120.0
3382,20211022,100000,36512.0,23255.0,72955.0,36770.0,5577.0,186210.0
3383,20211022,110000,36752.0,23222.0,73833.0,36886.0,5613.0,187670.0
3384,20211022,120000,36816.0,23257.0,73476.0,37111.0,5642.0,188390.0
3385,20211022,130000,36669.0,23180.0,73081.0,37002.0,5608.0,188130.0
3386,20211022,140000,36642.0,23090.0,73187.0,37061.0,5627.0,188780.0
3387,20211022,150000,36730.0,23147.0,73754.0,37277.0,5627.0,189260.0
3388,20211022,160000,36655.0,23108.0,73537.0,37334.0,5611.0,189110.0
3389,20211022,170000,36615.0,23120.0,73373.0,37163.0,5621.0,188500.0
3390,20211022,180000,36490.0,22918.0,73055.0,36929.0,5572.0,187840.0
3391,20211022,190000,36235.0,22860.0,72882.0,36825.0,5545.0,187050.0
3392,20211022,200000,36291.0,22840.0,72708.0,36888.0,5550.0,187390.0
3393,20211022,210000,36277.0,22809.0,72522.0,36832.0,5541.0,186930.0
3394,20211022,220000,36352.0,22891.0,72717.0,36943.0,5556.0,187640.0
3395,20211022,230000,36265.0,22890.0,72699.0,36881.0,5520.0,187360.0
3396,20211023,0,36232.0,22834.0,72823.0,36822.0,5500.0,187080.0
3397,20211025,80000,36553.0,23001.0,73189.0,37050.0,5572.0,188510.0
3398,20211025,90000,36499.0,23020.0,73131.0,37060.0,5573.0,188580.0
3399,20211025,100000,36454.0,23029.0,73165.0,36962.0,5561.0,188120.0
3400,20211025,110000,36499.0,22795.0,73337.0,36762.0,5525.0,188270.0
3401,20211025,120000,36590.0,22917.0,73658.0,36921.0,5590.0,188970.0
3402,20211025,130000,36594.0,22810.0,73740.0,37147.0,5614.0,188840.0
3403,20211025,140000,36685.0,22780.0,74169.0,37361.0,5615.0,189640.0
3404,20211025,150000,36701.0,22899.0,74452.0,37315.0,5619.0,189970.0
3405,20211025,160000,36712.0,22849.0,74800.0,37405.0,5632.0,190110.0
3406,20211025,170000,36723.0,22897.0,74743.0,37385.0,5631.0,190480.0
3407,20211025,180000,36884.0,22805.0,75144.0,37513.0,5642.0,190780.0
3408,20211025,190000,36870.0,22956.0,75468.0,37382.0,5643.0,191000.0
3409,20211025,200000,36902.0,22891.0,75021.0,37317.0,5638.0,190950.0
3410,20211025,210000,36899.0,22950.0,75151.0,37376.0,5655.0,191140.0
3411,20211025,220000,36892.0,22957.0,75130.0,37339.0,5666.0,191180.0
3412,20211025,230000,36863.0,23020.0,75131.0,37332.0,5658.0,191190.0
3413,20211026,0,36930.0,23090.0,75202.0,37383.0,5683.0,191600.0
3414,20211026,80000,36940.0,23228.0,75350.0,37345.0,5715.0,191890.0
3415,20211026,90000,36875.0,23145.0,75259.0,37343.0,5709.0,191780.0
3416,20211026,100000,36867.0,23099.0,75127.0,37356.0,5706.0,191760.0
3417,20211026,110000,37041.0,23013.0,74972.0,37125.0,5654.0,191650.0
3418,20211026,120000,37077.0,23143.0,75080.0,37158.0,5651.0,191960.0
3419,20211026,130000,37114.0,23128.0,75146.0,37041.0,5667.0,192020.0
3420,20211026,140000,37151.0,23103.0,75552.0,37106.0,5667.0,192120.0
3421,20211026,150000,37290.0,23112.0,75614.0,37207.0,5665.0,192200.0
3422,20211026,160000,37280.0,23018.0,75968.0,37330.0,5661.0,192470.0
3423,20211026,170000,37199.0,23049.0,75555.0,37310.0,5639.0,191650.0
3424,20211026,180000,37169.0,22960.0,75817.0,37736.0,5667.0,191940.0
3425,20211026,190000,36921.0,22827.0,75330.0,37620.0,5652.0,191030.0
3426,20211026,200000,36861.0,22782.0,75115.0,37568.0,5645.0,190780.0
3427,20211026,210000,36957.0,22795.0,75286.0,37581.0,5660.0,190970.0
3428,20211026,220000,36961.0,22825.0,75297.0,37602.0,5665.0,191010.0
3429,20211026,230000,36991.0,22794.0,75198.0,37569.0,5667.0,190680.0
3430,20211027,0,36964.0,22762.0,75155.0,37610.0,5664.0,190860.0
3431,20211027,80000,36677.0,22508.0,75085.0,37435.0,5630.0,190310.0
3432,20211027,90000,36650.0,22545.0,74850.0,37406.0,5598.0,190280.0
3433,20211027,100000,36674.0,22615.0,74682.0,37431.0,5579.0,189880.0
3434,20211027,110000,36802.0,22468.0,74960.0,37408.0,5632.0,189450.0
3435,20211027,120000,36720.0,22325.0,74762.0,37061.0,5602.0,188460.0
3436,20211027,130000,36758.0,22394.0,74778.0,37135.0,5614.0,187870.0
3437,20211027,140000,36730.0,22335.0,74557.0,37023.0,5621.0,187790.0
3438,20211027,150000,36738.0,22311.0,74242.0,37082.0,5622.0,187870.0
3439,20211027,160000,36793.0,22225.0,74293.0,37188.0,5622.0,188260.0
3440,20211027,170000,36895.0,22299.0,74331.0,37341.0,5620.0,188820.0
3441,20211027,180000,36853.0,22282.0,74160.0,37714.0,5633.0,188000.0
3442,20211027,190000,36887.0,22400.0,74053.0,37666.0,5617.0,188480.0
3443,20211027,200000,36850.0,22392.0,74204.0,37610.0,5629.0,188720.0
3444,20211027,210000,36885.0,22431.0,74317.0,37718.0,5633.0,189080.0
3445,20211027,220000,36933.0,22356.0,74477.0,37752.0,5636.0,188710.0
3446,20211027,230000,36757.0,22322.0,74202.0,37568.0,5594.0,187650.0
3447,20211028,0,36621.0,22227.0,74014.0,37520.0,5555.0,187660.0
3448,20211028,80000,36610.0,22309.0,73511.0,37474.0,5531.0,187240.0
3449,20211028,90000,36600.0,22317.0,73782.0,37503.0,5546.0,187220.0
3450,20211028,100000,36483.0,22299.0,73580.0,37457.0,5533.0,186700.0
3451,20211028,110000,36363.0,22153.0,73353.0,37296.0,5519.0,186760.0
3452,20211028,120000,36335.0,22213.0,73680.0,37381.0,5510.0,187410.0
3453,20211028,130000,36040.0,22120.0,73036.0,37086.0,5396.0,186250.0
3454,20211028,140000,35902.0,22069.0,73006.0,36865.0,5426.0,185720.0
3455,20211028,150000,35963.0,22171.0,73141.0,36781.0,5414.0,185790.0
3456,20211028,160000,36067.0,22187.0,73244.0,36885.0,5424.0,186570.0
3457,20211028,170000,35719.0,22232.0,73385.0,36698.0,5420.0,186870.0
3458,20211028,180000,35832.0,22415.0,73262.0,36685.0,5431.0,187380.0
3459,20211028,190000,35583.0,22354.0,73047.0,36685.0,5427.0,187260.0
3460,20211028,200000,35706.0,22386.0,73088.0,36743.0,5433.0,187250.0
3461,20211028,210000,35760.0,22360.0,73343.0,36809.0,5434.0,187360.0
3462,20211028,220000,35805.0,22376.0,73296.0,36755.0,5430.0,187450.0
3463,20211028,230000,35826.0,22437.0,73748.0,36900.0,5450.0,188150.0
3464,20211029,0,35691.0,22406.0,73651.0,36858.0,5439.0,187630.0
3465,20211029,80000,35718.0,22419.0,73723.0,36744.0,5431.0,187320.0
3466,20211029,90000,35765.0,22383.0,73600.0,36683.0,5409.0,187140.0
3467,20211029,100000,35580.0,22316.0,73405.0,36710.0,5388.0,186540.0
3468,20211029,110000,35381.0,22267.0,73004.0,36273.0,5329.0,185890.0
3469,20211029,120000,35294.0,22148.0,72708.0,36275.0,5312.0,185010.0
3470,20211029,130000,35319.0,22201.0,73106.0,36344.0,5345.0,185270.0
3471,20211029,140000,35461.0,22180.0,73038.0,36354.0,5352.0,184780.0
3472,20211029,150000,35356.0,22214.0,72696.0,36163.0,5374.0,184470.0
3473,20211029,160000,35297.0,22042.0,72226.0,35943.0,5326.0,183900.0
3474,20211029,170000,35173.0,22048.0,72335.0,35708.0,5340.0,183590.0
3475,20211029,180000,35129.0,22120.0,72818.0,35689.0,5310.0,183300.0
3476,20211029,190000,35351.0,22202.0,73098.0,35868.0,5340.0,183780.0
3477,20211029,200000,35468.0,22139.0,73140.0,35990.0,5351.0,183770.0
3478,20211029,210000,35321.0,22187.0,73037.0,35888.0,5353.0,183720.0
3479,20211029,220000,35271.0,22155.0,73049.0,35873.0,5343.0,183910.0
3480,20211029,230000,35378.0,22222.0,73162.0,35939.0,5340.0,184240.0
3481,20211030,0,35360.0,22212.0,73398.0,35890.0,5331.0,184000.0
3482,20211101,80000,35492.0,22282.0,73562.0,35999.0,5353.0,184380.0
3483,20211101,90000,35497.0,22326.0,73583.0,36102.0,5342.0,184370.0
3484,20211101,100000,35400.0,22288.0,73244.0,35934.0,5313.0,183440.0
3485,20211101,110000,35805.0,22350.0,73266.0,36322.0,5356.0,184400.0
3486,20211101,120000,35811.0,22391.0,73688.0,36547.0,5371.0,185430.0
3487,20211101,130000,36020.0,22381.0,73646.0,36478.0,5373.0,186180.0
3488,20211101,140000,36030.0,22414.0,73551.0,36434.0,5351.0,186200.0
3489,20211101,150000,36070.0,22397.0,73637.0,36386.0,5367.0,186190.0
3490,20211101,160000,35969.0,22326.0,73584.0,36697.0,5365.0,185740.0
3491,20211101,170000,36019.0,22395.0,73602.0,36898.0,5371.0,185810.0
3492,20211101,180000,36063.0,22387.0,73635.0,37277.0,5362.0,186000.0
3493,20211101,190000,35995.0,22382.0,73558.0,37408.0,5385.0,186220.0
3494,20211101,200000,36135.0,22436.0,73538.0,37417.0,5391.0,186070.0
3495,20211101,210000,36146.0,22443.0,73568.0,37373.0,5387.0,185610.0
3496,20211101,220000,36141.0,22481.0,73637.0,37394.0,5393.0,185890.0
3497,20211101,230000,36225.0,22507.0,73625.0,37449.0,5393.0,186060.0
3498,20211102,0,36281.0,22505.0,73521.0,37406.0,5404.0,186110.0
3499,20211102,80000,36154.0,22422.0,73496.0,37272.0,5389.0,185230.0
3500,20211102,90000,36218.0,22397.0,73606.0,37400.0,5398.0,185820.0
3501,20211102,100000,36290.0,22463.0,73781.0,37391.0,5407.0,186220.0
3502,20211102,110000,36082.0,22449.0,74342.0,37195.0,5392.0,185940.0
3503,20211102,120000,36003.0,22336.0,73393.0,37569.0,5384.0,185740.0
3504,20211102,130000,35879.0,22266.0,73260.0,37326.0,5367.0,184380.0
3505,20211102,140000,35657.0,22289.0,72897.0,37371.0,5371.0,184410.0
3506,20211102,150000,35740.0,22309.0,72724.0,37389.0,5339.0,184440.0
3507,20211102,160000,35675.0,22254.0,72814.0,37362.0,5330.0,184600.0
3508,20211102,170000,35549.0,22207.0,72732.0,37277.0,5302.0,183650.0
3509,20211102,180000,35671.0,22270.0,73172.0,37600.0,5342.0,184680.0
3510,20211102,190000,35660.0,22274.0,73017.0,37485.0,5343.0,184700.0
3511,20211102,200000,35663.0,22257.0,72861.0,37443.0,5338.0,184630.0
3512,20211102,210000,35675.0,22243.0,72908.0,37441.0,5333.0,184670.0
3513,20211102,220000,35635.0,22240.0,72918.0,37459.0,5336.0,184740.0
3514,20211102,230000,35681.0,22243.0,72863.0,37434.0,5340.0,184960.0
3515,20211103,0,35581.0,22212.0,72811.0,37376.0,5330.0,184520.0
3516,20211103,80000,35403.0,22203.0,72638.0,37253.0,5251.0,183980.0
3517,20211103,90000,35422.0,22150.0,72450.0,37276.0,5242.0,183970.0
3518,20211103,100000,35362.0,22238.0,72482.0,37280.0,5282.0,184000.0
3519,20211103,110000,35062.0,22113.0,71956.0,37047.0,5244.0,183030.0
3520,20211103,120000,35131.0,22123.0,72116.0,36902.0,5276.0,183200.0
3521,20211103,130000,35300.0,22181.0,72442.0,36948.0,5277.0,182900.0
3522,20211103,140000,35316.0,22239.0,72247.0,36908.0,5259.0,182640.0
3523,20211103,150000,35316.0,22264.0,72384.0,36870.0,5269.0,182360.0
3524,20211103,160000,35324.0,22204.0,72169.0,36891.0,5262.0,182300.0
3525,20211103,170000,35360.0,22173.0,72165.0,37130.0,5277.0,182210.0
3526,20211103,180000,35479.0,22161.0,72176.0,37254.0,5298.0,182260.0
3527,20211103,190000,35419.0,22115.0,72065.0,37189.0,5290.0,182150.0
3528,20211103,200000,35398.0,22122.0,72150.0,36986.0,5285.0,182120.0
3529,20211103,210000,35275.0,22122.0,72256.0,37032.0,5278.0,182180.0
3530,20211103,220000,35343.0,22162.0,72067.0,37121.0,5314.0,182640.0
3531,20211103,230000,35475.0,22170.0,72234.0,37257.0,5341.0,183260.0
3532,20211104,0,35668.0,22162.0,72482.0,37321.0,5344.0,183730.0
3533,20211105,80000,35480.0,22124.0,71903.0,37010.0,5317.0,183190.0
3534,20211105,90000,35387.0,22085.0,71817.0,36955.0,5307.0,182600.0
3535,20211105,100000,35477.0,22109.0,71685.0,36958.0,5302.0,182380.0
3536,20211105,110000,35612.0,22085.0,71733.0,36868.0,5318.0,183050.0
3537,20211105,120000,35349.0,21807.0,71600.0,36664.0,5303.0,182490.0
3538,20211105,130000,35401.0,21789.0,71785.0,36699.0,5283.0,182780.0
3539,20211105,140000,35413.0,21844.0,71914.0,36758.0,5283.0,183200.0
3540,20211105,150000,35494.0,21760.0,72326.0,36623.0,5280.0,183550.0
3541,20211105,160000,35527.0,21775.0,72544.0,36564.0,5279.0,184110.0
3542,20211105,170000,35471.0,21745.0,72294.0,36384.0,5299.0,183880.0
3543,20211105,180000,35506.0,21730.0,72452.0,36234.0,5297.0,184200.0
3544,20211105,190000,35427.0,21771.0,72490.0,36271.0,5300.0,184230.0
3545,20211105,200000,35430.0,21791.0,72311.0,36265.0,5299.0,184300.0
3546,20211105,210000,35405.0,21769.0,72395.0,36265.0,5310.0,183940.0
3547,20211105,220000,35412.0,21844.0,72374.0,36297.0,5320.0,183990.0
3548,20211105,230000,35365.0,21811.0,72349.0,36355.0,5315.0,184090.0
3549,20211106,0,35392.0,21794.0,72580.0,36317.0,5326.0,184270.0
3550,20211108,80000,35534.0,21923.0,73226.0,36507.0,5375.0,185280.0
3551,20211108,90000,35668.0,21953.0,73340.0,36589.0,5374.0,185750.0
3552,20211108,100000,35620.0,21936.0,73230.0,36539.0,5379.0,185560.0
3553,20211108,110000,35586.0,21928.0,72912.0,36382.0,5344.0,184830.0
3554,20211108,120000,35878.0,22028.0,72778.0,36307.0,5329.0,185420.0
3555,20211108,130000,35706.0,22014.0,72950.0,36280.0,5311.0,185560.0
3556,20211108,140000,35631.0,22026.0,73070.0,36286.0,5299.0,185610.0
3557,20211108,150000,35534.0,22025.0,73091.0,36132.0,5304.0,185510.0
3558,20211108,160000,35220.0,21934.0,72838.0,35869.0,5256.0,184600.0
3559,20211108,170000,35350.0,21914.0,72840.0,35920.0,5269.0,184960.0
3560,20211108,180000,35594.0,22044.0,73027.0,36157.0,5279.0,185670.0
3561,20211108,190000,35520.0,22102.0,73070.0,36184.0,5296.0,185850.0
3562,20211108,200000,35536.0,22074.0,72952.0,36177.0,5294.0,185760.0
3563,20211108,210000,35502.0,22087.0,72900.0,36175.0,5291.0,185740.0
3564,20211108,220000,35505.0,22125.0,72852.0,36172.0,5279.0,185730.0
3565,20211108,230000,35511.0,22127.0,72845.0,36143.0,5292.0,185670.0
3566,20211109,0,35502.0,22123.0,72650.0,36134.0,5287.0,185350.0
3567,20211109,80000,35345.0,22019.0,72415.0,36040.0,5267.0,184840.0
3568,20211109,90000,35418.0,22037.0,72480.0,36111.0,5284.0,185300.0
3569,20211109,100000,35403.0,22071.0,72478.0,36103.0,5275.0,185110.0
3570,20211109,110000,35459.0,22217.0,72570.0,36384.0,5273.0,185750.0
3571,20211109,120000,35542.0,22500.0,73017.0,36608.0,5278.0,186350.0
3572,20211109,130000,35602.0,22566.0,73000.0,36448.0,5261.0,186770.0
3573,20211109,140000,35605.0,22488.0,72800.0,36350.0,5246.0,186530.0
3574,20211109,150000,35577.0,22581.0,72486.0,36180.0,5247.0,186660.0
3575,20211109,160000,35567.0,22619.0,72700.0,36230.0,5251.0,186600.0
3576,20211109,170000,35492.0,22663.0,72592.0,36250.0,5253.0,186950.0
3577,20211109,180000,35205.0,22520.0,72501.0,36021.0,5207.0,186180.0
3578,20211109,190000,35298.0,22488.0,72029.0,35995.0,5200.0,186010.0
3579,20211109,200000,35241.0,22363.0,72049.0,35909.0,5153.0,185180.0
3580,20211109,210000,35022.0,22367.0,72164.0,35936.0,5184.0,185250.0
3581,20211109,220000,35188.0,22345.0,72228.0,35933.0,5192.0,185410.0
3582,20211109,230000,35267.0,22426.0,72435.0,36032.0,5195.0,185740.0
3583,20211110,0,35278.0,22385.0,72436.0,36020.0,5199.0,185850.0
3584,20211110,80000,35222.0,22450.0,72443.0,35895.0,5179.0,185280.0
3585,20211110,90000,35235.0,22315.0,72550.0,35923.0,5178.0,185590.0
3586,20211110,100000,35273.0,22423.0,72612.0,35939.0,5172.0,185830.0
3587,20211110,110000,35103.0,22332.0,72899.0,35736.0,5158.0,185780.0
3588,20211110,120000,35369.0,22074.0,72944.0,35930.0,5178.0,186340.0
3589,20211110,130000,35188.0,21935.0,72489.0,35662.0,5106.0,184840.0
3590,20211110,140000,35291.0,22031.0,72558.0,35647.0,5112.0,184820.0
3591,20211110,150000,35340.0,21964.0,72836.0,35620.0,5120.0,184890.0
3592,20211110,160000,35267.0,22008.0,72796.0,35563.0,5116.0,184700.0
3593,20211110,170000,35316.0,22030.0,72928.0,35563.0,5106.0,185360.0
3594,20211110,180000,35297.0,22025.0,72919.0,35496.0,5096.0,185470.0
3595,20211110,190000,35294.0,22079.0,72733.0,35560.0,5098.0,185110.0
3596,20211110,200000,35206.0,22020.0,72627.0,35557.0,5117.0,184480.0
3597,20211110,210000,35208.0,22017.0,72423.0,35569.0,5107.0,184070.0
